,_label,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_trojan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat,sw_rate,sw_total
fd1ea6604543dcae51897636a0a1109c,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997076543,39
a50d0235e59c51dbcc3e7ff222da1b23,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.789249626,14
859a94b3363ef7e0e092af32c09ce3a4,1,4,3,1,2,0,0,0,0,0,0,0,14,14,0.194444444,0,0.805555556,0.998660314,72
a1cdc0088ec9c4fd35f057e407337061,1,5,8,1,2,0,1,0,0,0,0,0,0,1,0.016949153,0,0.983050847,0.998409992,59
113789d849b530c81b697cae3fbb3888,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998116611,7
82b0bdd2872139d45c8085f06e26748a,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.960006069,1
cee7b951c2d7cc429a1263f7e68e711e,1,5,4,1,2,0,0,0,0,0,0,0,2,2,0.086956522,0,0.913043478,0.999426095,23
4671dd326372e63a1a68d07ee3fd32fc,1,3,1,1,2,0,0,0,1,0,0,0,0,1,0.333333333,0,0.666666667,0.999696284,3
746a522d35dfeb8de46a2384303a7607,1,1,2,1,1,0,3,0,0,0,0,0,0,3,1,0,0,0.853000843,3
d4e76aea37d48950e4dd821efe11bf0b,1,8,5,1,3,6,0,0,0,0,0,0,37,43,0.914893617,0,0.085106383,0.99958647,47
90621dee279df6e043412b55c17afad1,1,11,3,1,5,1,169,0,1,0,0,0,7,178,0.876847291,0,0.123152709,0.997847341,203
8e5b369b55b17b35985aba40ead3723a,1,7,3,1,2,0,0,0,0,10,0,0,0,10,0.108695652,0,0.891304348,0.99960382,92
7f72dc93b4c9d666ebd0ff73ccb909e7,0,9,10,1,3,0,2,0,1,0,0,0,0,3,0.049180328,0,0.950819672,0.998945668,61
9f11e999c79ac6984fb33945e0688f2d,1,9,5,1,4,0,59,0,3,0,0,0,1,63,0.777777778,0,0.222222222,0.999747798,81
9ad5e5048730a17e00bfad662eaed724,1,8,7,1,4,13,0,1,0,0,0,0,30,44,0.862745098,0,0.137254902,0.998429219,51
494872e6bd00fdfcee71ceb20cc05e96,1,9,4,1,4,0,13,0,1,0,0,0,5,19,0.275362319,0,0.724637681,0.999605812,69
6ff52b27d1e37911824d37e658810a1d,1,2,1,1,2,2,0,0,0,0,0,0,0,2,0.5,0,0.5,0.905164944,4
861d88451adc39559b47bff622e7eb0e,1,3,2,1,2,0,0,0,0,0,0,0,3,3,0.214285714,0,0.785714286,0.999130506,14
a5659f53a1c88425edfb13d72fd36682,1,2,4,1,1,0,10,0,0,0,0,0,0,10,1,0,0,0.997226658,10
4966ae64aee24be6ffd1841df6d32341,1,2,3,1,2,0,1,0,0,0,0,0,0,1,0.076923077,0,0.923076923,0.974973677,13
c350f6ea5a30612ba4b7e581abe326c7,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.750091467,4
35049a201b8a7789779f349501aea695,1,3,4,1,2,0,0,0,0,337,0,0,0,337,0.976811594,0,0.023188406,0.999101239,345
51d7c7833df472f88a5544fdd0ae5a26,1,7,10,1,2,0,6,0,0,0,0,0,0,6,0.181818182,0.181818182,0.636363636,0.993651544,33
46d4cad09acc6c272c70c4ca181805a7,1,4,2,1,2,0,0,0,1,0,0,0,0,1,0.166666667,0,0.833333333,0.999923832,6
df82cdd576fc9cb8d884e4f5cf33d33e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.986221389,1
dee5cc3670760f30e919edf5761a0671,1,9,6,1,6,3,5,0,2,3306,0,0,1,3317,0.99490102,0,0.00509898,0.999562146,3334
fbe55317836c3ed5157926655187ab86,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0.833333333,0.166666667,0.99744811,6
ff81d3f248048c8d33167c041446cd55,0,2,2,1,2,7,0,0,0,0,0,0,0,7,0.875,0,0.125,0.89038727,8
d54e36d3c0f4b7742f0a9856d632ea53,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999368504,30
b98375fcdc1c6957ed64f19d5fec9154,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.775724888,1
c7c1f59f6ee5adc0da93d826dd4f8d68,1,7,7,1,4,0,8,0,1,0,0,0,2,11,0.323529412,0,0.676470588,0.999755048,34
3e4f8d5354342e7982beb443c2e5072f,1,6,2,1,2,0,1,0,0,0,0,0,0,1,0.076923077,0.076923077,0.846153846,0.988985876,13
5d7e65b64b0c32a93838473efa5ef6a5,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.999459623,1
b2b9cacccef9a96adc44f51e58c2c58d,1,6,6,1,4,10,2,0,0,0,0,0,1,13,0.722222222,0,0.277777778,0.986917806,18
670b8883866bb71e5fc9ea0ed77ad435,1,4,4,1,2,0,2,0,0,0,0,0,0,2,0.4,0,0.6,0.999628218,5
260ec9135343ba15378ee1e4c009b06d,1,3,1,1,2,3,0,0,0,0,0,0,0,3,0.6,0,0.4,0.955357124,5
46a1133ca36c47be10b790c522f8abd0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998097317,1
494ba99f453083973736f74ddcc68931,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99750755,3
6c7a892d726a3595e2314b2eb0a6881e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.855022318,1
a6461e2cfe2667ffb28eb44a62ac7b41,1,4,5,1,2,2,0,0,0,0,0,0,0,2,0.285714286,0,0.714285714,0.997388868,7
8270860e400dd70393994746e317733a,1,10,7,2,4,0,0,0,1,0,0,9,10,20,0.357142857,0,0.642857143,0.999366463,56
00f19e721be58f3d670a3a32159cef62,1,1,1,1,1,0,0,0,0,6,0,0,0,6,1,0,0,0.997542982,6
e335b4abae11cbe45d1c24ee01deeaf8,1,16,3,1,5,21,17,0,0,66,0,0,17,121,0.975806452,0,0.024193548,0.995471707,124
08bfa94bc274f5978830dc5443b24891,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.999604703,1
d05da6f241b6a1a194c30b688df49f17,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0.166666667,0.833333333,0.657227711,6
8438d4f3de3b954876ee3108b5bf5c86,1,3,3,1,3,22,2,0,0,0,0,0,0,24,0.923076923,0,0.076923077,0.989556326,26
2afb1130ea5c7b6fe030eb0c52b108bd,0,2,1,1,2,1,0,0,0,0,0,0,0,1,0.333333333,0,0.666666667,0.997735679,3
7f63cf2fae3d3b0854abcf38176fb85f,1,4,2,1,2,0,0,0,0,0,0,1,0,1,0.2,0,0.8,0.990736164,5
8ec68cce63ae7c70c99d83a42008cf13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999745145,1
9fe5d6a521f8b01f13e2644616fbca59,1,3,4,1,3,0,0,2,0,0,0,0,1,3,0.75,0.25,0,0.999910658,4
3b7296a092582045fdae6b6c18a7005b,1,6,8,1,3,2,1,0,0,0,0,0,0,3,0.130434783,0,0.869565217,0.996273417,23
ac33a04d491b72385c22449011f9e850,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997956582,23
b9896ce256fc8ff19b34d21f04be5b0c,1,10,15,1,3,0,219,0,1,0,0,0,0,220,0.691823899,0,0.308176101,0.999875237,318
8372c53fd2d3eb5d1b5ca7043b14249c,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998760572,20
1245d47291ef70fe665294b8ea1332a1,1,4,3,1,2,0,0,0,0,0,0,0,6,6,0.040540541,0.006756757,0.952702703,0.998601758,148
d59e99b3f94d0b2469ab47490567991f,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999674642,7
8a9dbb1fe2e3aa5bcfbd119c4996e53e,0,5,5,1,4,0,2,16,1,0,0,0,0,19,0.76,0,0.24,0.999059711,25
6e571df1fc0be4b0a648f0efee3f6036,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999528399,11
bbb3984cb99678ae47d54d9f241f6ed5,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.252279253,17
da2df284eefa61af391b05d4ac63b86f,0,2,2,1,2,1,0,0,0,0,0,0,0,1,0.5,0,0.5,0.997275784,2
60d81c8f2a403269ac1d19cbeea5cc5e,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998269199,10
6289b796e450627615205428d45f998e,1,4,5,1,2,0,2,0,0,0,0,0,0,2,0.2,0,0.8,0.940375679,10
ca75cb6374385002f37a0c40ce0867d0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999748285,5
196c89467e2b03a8faee1892764e9c41,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.998855016,1
6c36ba03ca620550d9fb8739034d5cc2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.998634371,1
50b0943d0625a85372b9d2cb6e803b5f,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99870995,4
3c626a09ebcc8d56b796d6dcf39ad8c8,1,7,8,1,3,0,4,0,0,0,0,0,24,28,0.756756757,0,0.243243243,0.997575754,37
aed0358060e85b755ceed69878b14d54,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998697194,5
e78f5cf8a1c074fd6d4451a4c4c6e1c3,1,3,1,1,3,0,1,0,0,0,0,0,3,4,0.8,0,0.2,0.999838764,5
7846f37b8dae18c51a465eb6ca2f8012,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998709559,174
06caf5806338af5712eb5577cfc086a7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.392565713,1
9b4b180be2631594cb389f0cb99b8a2e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995556333,1
3ba82bc23385c2868dfbe086ef43cf86,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999025807,1
8be2451e2e68623522de2353895827a4,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.066666667,0.933333333,0.99964208,15
2a163509ddbcd4d7c3d0b0c6d4ffa8c5,1,3,4,1,2,0,0,0,0,19,0,0,0,19,0.863636364,0.090909091,0.045454545,0.694427115,22
4816ad54cf1cb3e45ca2ec404a05e1b2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.795860154,1
20c612bf441b807fb27c6a361049d833,1,9,5,1,3,1,0,0,0,0,0,0,6,7,0.212121212,0,0.787878788,0.999678342,33
51c4155d62eddcc39f6622fb7f19d007,0,6,3,1,2,0,4,0,0,0,0,0,0,4,0.005780347,0,0.994219653,0.997080466,692
ece70c701bc97f935d56297cc3594617,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.987351601,1
a16eb63a9431e6810047689a562d8657,1,9,4,1,3,8,0,0,0,0,0,0,4,12,0.078947368,0,0.921052632,0.972011605,152
20c742cce610f129d742e8718df172fb,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997898619,1
5f5f5c92e3bb2eda71b0973fa0a41ead,1,5,6,1,2,2,0,0,0,0,0,0,0,2,0.028985507,0,0.971014493,0.998208429,69
cfd2a9f8eb47b57f207abd336e22f756,1,7,4,1,3,0,5,0,1,0,0,0,0,6,0.24,0,0.76,0.999935901,25
3112f207a0a2c78d0c539e89df1e6a94,1,19,38,1,4,20,38,0,0,0,0,0,31,89,0.298657718,0,0.701342282,0.792626517,298
40bfe4777bdb722f18460df22636904a,1,7,4,1,2,0,0,0,0,0,0,0,2,2,0.142857143,0,0.857142857,0.999636637,14
b9dea615b19ddfbaab47c752bd2f4214,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.891775389,2
80fdca46b9fc0e555b36457566440f9b,1,3,1,1,2,0,3,0,0,0,0,0,0,3,0.375,0,0.625,0.998680081,8
5b7a240ee762df8fbef67423c182ea41,0,3,2,1,2,0,0,0,0,0,0,0,6,6,0.75,0,0.25,0.656721483,8
34d89470f5d0408a6a230529970c441f,1,6,2,1,3,0,1,0,0,0,0,0,1,2,0.333333333,0,0.666666667,0.999865647,6
638cc3edb93d5ebf12bcbbcb9552ed43,0,3,3,1,2,0,9,0,0,0,0,0,5,14,1,0,0,0.994933654,14
4ff3a28a7d4d53e7ff670b9f17fa3f87,0,5,5,1,2,0,0,0,0,0,0,0,2,2,0.032258065,0,0.967741935,0.426402189,62
36637e8c5f37eb1d784245c51a08ce91,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.992186734,8
230c0c29ed5b5ba3686fc1594c3ec9d2,1,3,3,1,3,0,1,6,0,0,0,0,0,7,0.636363636,0,0.363636364,0.998183853,11
3cabb87412cbe78f83323a76f6f399e7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.990260339,1
7809d98cf44244e0ac557711d9c0b319,1,3,1,1,2,0,0,0,0,0,0,0,3,3,0.176470588,0,0.823529412,0.996125752,17
878d011ba5013d8c41773d36a010b2ab,1,3,2,1,3,1,11,0,0,0,0,0,0,12,0.923076923,0,0.076923077,0.997875744,13
603c3f75215048dec66b91ebc1241a34,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998386214,6
f2461fa25f3999bd08578a2dacb62ac5,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995440956,11
4d9d1ab42fca756909f5adb25561bb0d,1,7,8,1,3,0,0,0,1,0,0,0,1,2,0.024096386,0,0.975903614,0.999305275,83
a3baab67bc60869e2040128243bfd252,1,8,7,1,3,206,184,0,0,0,0,0,0,390,0.989847716,0,0.010152284,0.978202097,394
ab857f59c9378256219dc01207d3c4c5,1,2,2,1,2,0,10,0,0,0,0,0,0,10,0.909090909,0,0.090909091,0.530065942,11
e7341750c27287507c3abe06bc2ff129,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.987839372,1
9854c9f7f2054ebb254b0018a65a273f,1,5,6,1,3,0,2,0,0,2,0,0,0,4,0.444444444,0,0.555555556,0.999506308,9
f16fb5a17d34e08c24a31464b4b25ede,0,1,3,1,1,0,3,0,0,0,0,0,0,3,1,0,0,0.607874681,3
0c873449b29dfe9d44a99da3481dab0d,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.979577863,81
c4498a1375ae1cb4b023d3fb735c47bd,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0.5,0,0.5,0.996826073,2
ea47a8a1ab09bb1a2997fa9b257a47b2,1,2,2,1,2,0,1,0,0,0,0,0,2,3,1,0,0,0.99743641,3
8c5b94057a2505eccd3e519f675a50a8,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.969225469,2
703f34a118ece85512cac268e6732218,1,5,3,1,2,0,0,0,0,0,0,0,4,4,0.210526316,0,0.789473684,0.999371676,19
dc55146dd6f4316eba9751f155e646ba,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994711229,1
7dacfa7cc869f682cc47c8a5aea9708a,1,5,3,1,2,0,0,0,0,0,0,0,3,3,0.375,0,0.625,0.994985311,8
c3a98d1697552ffe193050766517650b,1,6,10,1,4,1,68,0,0,0,0,0,1,70,0.921052632,0,0.078947368,0.999511092,76
5c0c67e066da51776a064224049a1664,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999355235,3
4e3c23d5aed83b2dd94f33a8b7cd1201,1,2,2,1,2,4,0,0,0,0,0,0,0,4,0.8,0,0.2,0.889633224,5
409d4d8b129f9dd5a07bba9c71654128,1,9,7,1,3,9,0,1,0,0,0,0,0,10,0.196078431,0,0.803921569,0.99279743,51
f0098d4c84d8135837b1ae796a5571dc,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.992350452,1
f20f3684ee4374d0374958e8731a630e,1,3,3,1,2,8,0,0,0,0,0,0,0,8,0.727272727,0,0.272727273,0.999583822,11
269f13f4b367357bf5071f0ab9227036,1,2,3,1,2,0,10,0,0,0,0,0,0,10,0.625,0,0.375,0.999846289,16
5ea4bf86db03eee60e595cc373fc1fd3,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.967302915,8
46dbf96ff11722ea3260ccccd7aa4266,0,4,5,1,3,2,0,0,0,0,0,0,1,3,0.09375,0,0.90625,0.998212974,32
330c049f87a790f7af3fbc3aba8d4988,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999211972,3
c3c80424df8ebe6ed597d4d1fc4aa4fb,1,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999083114,60
9f4f8d320463c6ee56e7277aa686018a,1,5,6,1,3,0,8,2,0,0,0,0,0,10,0.588235294,0,0.411764706,0.997828285,17
19bba7f07425df8b85c84b4574ed6109,1,3,6,2,2,0,11,0,0,0,0,0,0,11,0.785714286,0,0.214285714,0.997260874,14
b8ea4e59d1c2d4de5a709cff20d6e6ec,1,1,1,1,1,5,0,0,0,0,0,0,0,5,1,0,0,0.99284133,5
df0184f569139de7249e568d2c636192,1,10,11,1,5,1,8,0,2,0,0,0,14,25,0.409836066,0.049180328,0.540983607,0.999605997,61
448f85ea86e63eea79be2a5edd538c88,1,7,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999862061,233
6c8d1ea1306ca67c14faf48814d83210,1,7,10,1,3,0,7,0,1,0,0,0,0,8,0.195121951,0,0.804878049,0.997719483,41
b2875221d1c94b943f7ce63b0b7309d5,0,6,7,1,3,1,1,0,0,0,0,0,0,2,0.014084507,0,0.985915493,0.44624939,142
69729b88cd72e5f9147ace71ac8848db,1,6,6,1,3,27,5,0,0,0,0,0,0,32,0.5,0,0.5,0.997570795,64
747528ccdd477c70bfbc75895a6b6c2e,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99953847,3
6d744377b093b278e106855edb958f25,1,3,4,1,2,0,0,0,0,0,0,0,1,1,0.019230769,0,0.980769231,0.998179359,52
52c7c78f6f616ef1039f05bd2fc8993a,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0.984766231,1
8d4a20cf1051ff9777a466f9a2604a26,0,5,5,1,3,4,0,0,0,0,0,0,33,37,0.787234043,0,0.212765957,0.997061362,47
04467fbb18fd7911321871dc23eaccf4,1,5,6,1,2,0,0,0,0,0,0,0,2,2,0.2,0,0.8,0.993658555,10
a203fa111c4069b162eb35a2253f81a7,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995067068,10
8fce8c81827347591f102d127939a042,1,4,6,1,2,0,0,0,0,0,0,0,3,3,0.069767442,0,0.930232558,0.999389685,43
9575a964a44c2403f0db5f92d20733f1,1,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996717175,26
16fbce03ad92de79200009e4349acb9c,1,4,3,1,3,2,0,0,179,0,0,0,0,181,0.952631579,0,0.047368421,0.999702292,190
30995596cf96fd40b310af7c94507432,1,5,4,1,2,0,6,0,0,0,0,0,0,6,0.088235294,0,0.911764706,0.999001993,68
831cd92e4c4befe56769c574ada93c29,1,2,2,1,2,0,0,0,0,0,0,0,2,2,0.666666667,0,0.333333333,0.997894716,3
ddda09fba23e8034911202c86ea40dc1,0,3,2,1,3,0,14,0,0,0,0,0,2,16,0.842105263,0,0.157894737,0.985468168,19
6bd887d3ce2d65ffb9278711c013e949,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.256502931,1
66bb35c2e18feb3c1bbe2e96f811a067,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.258072144,1
64f7f3fb2ab4629a27a6714fa8b5e648,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998558086,1
66bef60cf9cd12fe04257414a46529f4,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.965039032,1
c4f680d9707ae94ae75c192e5277dfaf,1,6,5,1,3,0,8,0,0,0,0,0,1,9,0.290322581,0,0.709677419,0.995324026,31
b6ffc765048244f29ad779a5bd2b46db,1,8,6,1,5,3,18,2,0,0,0,0,2,25,0.806451613,0.032258065,0.161290323,0.999412382,31
49e2175851022279ac609ef5dcbc4242,1,12,9,1,5,16,3,0,0,0,0,2,37,58,0.644444444,0,0.355555556,0.999591655,90
557d08f8f5c11758f96250309568b96e,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996154404,5
339aa77f2092282b19cc5d42c491b475,1,3,4,1,2,0,4,0,0,0,0,0,0,4,0.16,0,0.84,0.999797529,25
c0ef424f31c9ae972a1f888e4823c69d,0,2,3,1,2,0,1,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0.562873659,3
59f1767640edc8786b1055c647d96db2,1,2,2,1,2,0,0,0,0,0,0,0,4,4,0.444444444,0,0.555555556,0.72581267,9
2b4d130bc2f35184712e3616db128fe5,1,3,4,1,2,2,0,0,0,0,0,0,0,2,0.166666667,0,0.833333333,0.999374064,12
1538b71b742a83fc6929f7a89cfcc603,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998037315,2
4bdfbdc60d232168f7be07ff45c00cd3,1,2,3,1,2,0,0,0,0,0,0,0,3,3,0.085714286,0,0.914285714,0.980802215,35
520df80cbb9b064301cd699aa1e207bd,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999532065,5
f4db07522bb2a8f91057623e2446ce18,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.97379567,1
b834a06b072079a9d87d0b447249a572,1,8,10,1,3,0,0,0,7,0,0,0,2,9,0.107142857,0.321428571,0.571428571,0.999837765,84
7542c130adb00d03d1992388e22669fd,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999007796,10
a27d87bf04749ea0bc91591e3a4f89f1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.99988156,6
80a5ffa76c9d2c9f8cfaf6e577ebf96a,1,6,6,1,2,0,61,0,0,0,0,0,0,61,0.655913978,0,0.344086022,0.990337585,93
07b98debe4a85247388e99b59de582da,1,3,1,1,2,0,0,0,0,0,0,0,6,6,0.75,0,0.25,0.994957752,8
d1c53010d976600ec535ff61ec4d677b,1,2,2,1,2,3,0,0,0,0,0,0,0,3,0.75,0,0.25,0.989898091,4
1e27d8d623736c105edb88e882f3c01d,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99934554,1
82f9aac2580d9a67e6ec032a46df4d9c,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99849766,1
4eb4b74652f6832a92fe7cc377cdf240,1,4,7,1,2,0,0,0,0,0,0,0,3,3,0.057692308,0,0.942307692,0.999438812,52
6f963f5f764d4c21c2155c3e4e3807fb,1,3,1,1,2,0,0,0,0,0,0,0,1,1,0.2,0,0.8,0.998668734,5
31df8078eea46d3bb129544e347b212d,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0.285714286,0.714285714,0.997797046,7
54124f3fdb61405427b0e8c1c55ee18d,1,1,3,1,1,0,5,0,0,0,0,0,0,5,1,0,0,0.99463459,5
83fb685255ee1d569f8b5453255081e0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998262868,2
1323560ab1ca3223f40c9f4e89e3f6ea,1,3,6,1,2,0,0,0,1,0,0,0,0,1,0.1,0,0.9,0.998917252,10
1ff034ab8d5f481cb9cd0c72cb557943,1,5,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999672303,272
7a3f4b1032a79de8729c6ffb385015bd,0,6,5,1,2,0,469,0,0,0,0,0,0,469,0.72488408,0,0.27511592,0.989808927,647
3d010efdec4d21c44e1101198bcb122e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.991191803,4
7710f700b57f2278b32ce5dfa7cd5689,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997327293,2
81e9844182320564b2c7482dc4c054df,0,3,3,1,3,0,1,0,0,0,0,0,5,6,0.6,0,0.4,0.467565635,10
58a7e05f5216e8a67b5b34960eda117d,1,5,3,1,2,0,0,0,2,0,0,0,0,2,0.014388489,0,0.985611511,0.992307101,139
0dd7e594bbadc268c373c3ccfaffc9af,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.887004757,8
64c2eea6e41447e9d3cce74fc0fefc8c,1,4,4,1,2,0,0,0,0,0,0,0,17,17,0.80952381,0,0.19047619,0.902717566,21
0dfd05e6d61c6227e80e383030487f93,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996675965,4
8d1158b4aa75d393133121cc433d76a0,1,8,10,1,3,0,1,0,1,0,0,0,0,2,0.006622517,0,0.993377483,0.999642901,302
31d21db42ba7ca940de0738e23b0df1e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997283342,1
6eacdadccdb8744e2bf2a1abd22b0103,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999735869,2
8a9f3d47b4133f0d8e3ce2a0165db1e3,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999444581,4
122c975f2857d4daaaa914fe95c46c77,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.125,0.875,0.977982682,8
1f1009bb82f8df85cddad10a3a33f8a9,1,4,3,1,2,0,0,0,1,0,0,0,0,1,0.25,0,0.75,0.999885389,4
35eabecb54fc7bf24b65b58e7c5a802d,1,3,1,1,2,0,1,0,0,0,0,0,0,1,0.2,0,0.8,0.999385498,5
4baae54d12d28d70485c7bd7629a14ab,1,8,6,1,3,2,115,0,0,0,0,0,0,117,0.951219512,0.008130081,0.040650407,0.999417018,123
3a08b4bacf54471a27e388093e8a8f83,1,5,4,1,3,0,1,0,0,0,0,0,3,4,0.285714286,0,0.714285714,0.99966638,14
40c392baca2ff5678fdbb053e6110638,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997193065,7
82cba0438bc1fd526c7feb5ee62006a7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999408007,5
56afca2fccb8d124bf43510e5f986e74,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.983881663,7
00854f03c41fdfc95195d952b6e388b3,1,8,7,1,4,122,1,0,0,0,0,0,28,151,0.974193548,0,0.025806452,0.999747164,155
816106af7e0b5a737537e1c9d1f54848,1,7,4,1,4,2,0,2,0,0,0,0,1,5,0.263157895,0,0.736842105,0.999841786,19
cd221745b2e48e49b7b44c16862d8576,1,3,2,1,2,0,2,0,0,0,0,0,0,2,0.285714286,0,0.714285714,0.998468324,7
05042821e30bd3fefc1ee8a511f69b9a,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999747912,12
1ab968a4b50caa692b32e68caa80ae15,1,2,5,1,2,0,5,0,0,0,0,0,0,5,0.833333333,0,0.166666667,0.997388303,6
fa67fd4d779c20810edde273a9af643d,0,4,1,1,3,0,0,0,20,0,0,0,2,22,0.916666667,0,0.083333333,0.400868424,24
7fb9ca0db98dbe2a7d64b502b016db8b,1,5,3,1,3,6,1,0,0,0,0,0,0,7,0.291666667,0,0.708333333,0.998532836,24
c6cfcb6fe3c2f22355bc6e42e3bbdd21,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.756877525,3
81598d3aaedfe44db367334b618f34c9,1,4,4,1,2,0,4,0,0,0,0,0,0,4,0.285714286,0,0.714285714,0.993565856,14
3197b28b36e74609c87fdb5ef70fee83,1,6,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99955507,46
